codigo_comuna,comuna_residencia,fecha,positividad
13124,pudahuel,2020-07-27,0.15154695378577268
13201,puente alto,2020-07-27,0.1333847856487533
10101,puerto montt,2020-07-27,0.10513156785913949
10302,puerto octay,2020-07-27,NA
10109,puerto varas,2020-07-27,0.02541747360826308
6309,pumanque,2020-07-27,NA
4304,punitaqui,2020-07-27,0.046837653980511124
12101,punta arenas,2020-07-27,0.07715991465566167
9208,puren,2020-07-27,NA
10303,purranque,2020-07-27,0.017857142857142856
5705,putaendo,2020-07-27,0.07380018674136321
15201,putre,2020-07-27,NA
10304,puyehue,2020-07-27,0.04047619047619048
10208,quellon,2020-07-27,0.008928571428571428
10209,quemchi,2020-07-27,0
8308,quilaco,2020-07-27,NA
13125,quilicura,2020-07-27,0.20772604535928296
8309,quilleco,2020-07-27,0.18843537414965986
16107,quillon,2020-07-27,NA
5501,quillota,2020-07-27,0.22039372428986154
5801,quilpue,2020-07-27,0.14283497670819145
10210,quinchao,2020-07-27,NA
6114,quinta de tilcoco,2020-07-27,0.2619047619047619
13126,quinta normal,2020-07-27,0.10899658944028116
5107,quintero,2020-07-27,0.1355109176537748
16201,quirihue,2020-07-27,0.0822829131652661
6101,rancagua,2020-07-27,0.11265357661066024
16206,ranquil,2020-07-27,NA
7305,rauco,2020-07-27,0.13192640692640692
13127,recoleta,2020-07-27,0.11349264205378387
9209,renaico,2020-07-27,0.17647058823529413
13128,renca,2020-07-27,0.14292028517426078
6115,rengo,2020-07-27,0.23408512016042915
6116,requinoa,2020-07-27,0.26944444444444443
7405,retiro,2020-07-27,0.12040816326530612
5303,rinconada,2020-07-27,0.13193156050298907
14204,rio bueno,2020-07-27,0.02770935960591133
7108,rio claro,2020-07-27,NA
4305,rio hurtado,2020-07-27,NA
10305,rio negro,2020-07-27,0.0209750566893424
7306,romeral,2020-07-27,0.10912153322867608
9116,saavedra,2020-07-27,NA
7307,sagrada familia,2020-07-27,0.0404040404040404
4204,salamanca,2020-07-27,0.21625996158015862
5601,san antonio,2020-07-27,0.14629029064897534
13401,san bernardo,2020-07-27,0.16955612781063978
16301,san carlos,2020-07-27,0.07613942870437014
7109,san clemente,2020-07-27,0.07424037092729839
5304,san esteban,2020-07-27,0.06952781112444978
16304,san fabian,2020-07-27,NA
5701,san felipe,2020-07-27,0.10365963906745208
6301,san fernando,2020-07-27,0.23069989395546128
12104,san gregorio,2020-07-27,NA
16108,san ignacio,2020-07-27,0.04887218045112782
7406,san javier,2020-07-27,0.18930728513677822
13129,san joaquin,2020-07-27,0.09073580751910149
13203,san jose de maipo,2020-07-27,0.23307712695467797
10306,san juan de la costa,2020-07-27,0.047619047619047616
13130,san miguel,2020-07-27,0.08019784609428675
16305,san nicolas,2020-07-27,0.14102564102564102
10307,san pablo,2020-07-27,0.07142857142857142
13505,san pedro,2020-07-27,0.023809523809523808
2203,san pedro de atacama,2020-07-27,NA
8108,san pedro de la paz,2020-07-27,0.1445728918650458
7110,san rafael,2020-07-27,0.036281179138321996
13131,san ramon,2020-07-27,0.20925396210235547
8310,san rosendo,2020-07-27,NA
6117,san vicente,2020-07-27,0.19522192578219744
8311,santa barbara,2020-07-27,0.2113204256061399
6310,santa cruz,2020-07-27,0.09337517058105294
8109,santa juana,2020-07-27,0.061224489795918366
5706,santa maria,2020-07-27,0.11904761904761904
13101,santiago,2020-07-27,0.077225955813095
5606,santo domingo,2020-07-27,NA
2103,sierra gorda,2020-07-27,NA
13601,talagante,2020-07-27,0.17740905975844437
7101,talca,2020-07-27,0.0826519613384438
8110,talcahuano,2020-07-27,0.16395345586788002
2104,taltal,2020-07-27,0.05238095238095238
9101,temuco,2020-07-27,0.04465348592049832
7308,teno,2020-07-27,0.16919191919191917
9117,teodoro schmidt,2020-07-27,0
3103,tierra amarilla,2020-07-27,0.10424952950376679
13303,tiltil,2020-07-27,0.15634323905000597
8207,tirua,2020-07-27,0.01098901098901099
2301,tocopilla,2020-07-27,0.07670416407661305
9118,tolten,2020-07-27,NA
8111,tome,2020-07-27,0.09196412701252679
9210,traiguen,2020-07-27,0.11310301898537192
16207,treguaco,2020-07-27,NA
8312,tucapel,2020-07-27,0.14583333333333334
14101,valdivia,2020-07-27,0.033318384008300485
3301,vallenar,2020-07-27,0.14774628642294063
5101,valparaiso,2020-07-27,0.198630183052112
7309,vichuquen,2020-07-27,NA
9211,victoria,2020-07-27,0.05814011324628108
4106,vicuna,2020-07-27,NA
9119,vilcun,2020-07-27,0.09786404072118358
7407,villa alegre,2020-07-27,0.13491489713294225
5804,villa alemana,2020-07-27,0.19462370662845327
9120,villarrica,2020-07-27,0.01488095238095238
5109,vina del mar,2020-07-27,0.17414993342856463
13132,vitacura,2020-07-27,0.07238020596961425
7408,yerbas buenas,2020-07-27,0.12004186289900576
8313,yumbel,2020-07-27,0.12224889955982392
16109,yungay,2020-07-27,0.0907563025210084
5405,zapallar,2020-07-27,NA
11201,aisen,2020-07-28,0.04222923632729928
5602,algarrobo,2020-07-28,0.017857142857142856
13502,alhue,2020-07-28,0.1537050787050787
8314,alto biobio,2020-07-28,0.03571428571428571
3302,alto del carmen,2020-07-28,NA
1107,alto hospicio,2020-07-28,0.17953456709714297
10202,ancud,2020-07-28,0.026276742581090407
4103,andacollo,2020-07-28,0
9201,angol,2020-07-28,0.11467976467976468
2101,antofagasta,2020-07-28,0.18443643527288187
8302,antuco,2020-07-28,NA
8202,arauco,2020-07-28,0.13128166028542546
15101,arica,2020-07-28,0.3064281394641913
13402,buin,2020-07-28,0.1185764162699398
16102,bulnes,2020-07-28,0.2184317576512498
5402,cabildo,2020-07-28,0.13945578231292516
12201,cabo de hornos,2020-07-28,NA
8303,cabrero,2020-07-28,0.05259026687598116
2201,calama,2020-07-28,0.134386585388319
10102,calbuco,2020-07-28,0.05192110756626886
3102,caldera,2020-07-28,0.0477947152292099
5502,calera,2020-07-28,0.33679546342049377
13403,calera de tango,2020-07-28,0.08114476559854711
5302,calle larga,2020-07-28,0.13605442176870747
15102,camarones,2020-07-28,NA
1402,camina,2020-07-28,NA
4202,canela,2020-07-28,0.018140589569160998
8203,canete,2020-07-28,0.11355719817372255
9102,carahue,2020-07-28,0.10440737698588207
5603,cartagena,2020-07-28,0.08615907901622187
5102,casablanca,2020-07-28,0.1383979429092211
10201,castro,2020-07-28,0.014882766762466011
5702,catemu,2020-07-28,0.1503817316400244
7201,cauquenes,2020-07-28,0.055161214075188925
13102,cerrillos,2020-07-28,0.12397414741973342
13103,cerro navia,2020-07-28,0.14292377773500212
10401,chaiten,2020-07-28,NA
3201,chanaral,2020-07-28,0.12338117065007821
7202,chanco,2020-07-28,0.028011204481792715
6302,chepica,2020-07-28,0.15122230710466003
8103,chiguayante,2020-07-28,0.10684087017500711
11401,chile chico,2020-07-28,0
16101,chillan,2020-07-28,0.04064652638082771
16103,chillan viejo,2020-07-28,0.028811524609843937
6303,chimbarongo,2020-07-28,0.3107142857142857
9121,cholchol,2020-07-28,0.07619047619047618
10203,chonchi,2020-07-28,0
11202,cisnes,2020-07-28,0
16202,cobquecura,2020-07-28,NA
10103,cochamo,2020-07-28,NA
6102,codegua,2020-07-28,0.13630813630813632
16203,coelemu,2020-07-28,0.039560439560439566
16302,coihueco,2020-07-28,0.0903266620657925
6103,coinco,2020-07-28,0.1126984126984127
7402,colbun,2020-07-28,0.11765188834154351
1403,colchane,2020-07-28,NA
13301,colina,2020-07-28,0.10926613627952582
9202,collipulli,2020-07-28,0.021594491455118634
6104,coltauco,2020-07-28,0.33213604663833496
4302,combarbala,2020-07-28,0.02040816326530612
5103,con con,2020-07-28,0.14604497354497353
8101,concepcion,2020-07-28,0.09305736975256594
13104,conchali,2020-07-28,0.16335140116652722
7102,constitucion,2020-07-28,0.07385362503295223
8204,contulmo,2020-07-28,NA
3101,copiapo,2020-07-28,0.24309439592577112
4102,coquimbo,2020-07-28,0.23242771972384535
8102,coronel,2020-07-28,0.10692548747363576
14102,corral,2020-07-28,0
11101,coyhaique,2020-07-28,0.004464285714285718
9103,cunco,2020-07-28,0.06817639336436329
9203,curacautin,2020-07-28,0.07908163265306122
13503,curacavi,2020-07-28,0.08802963713638287
8205,curanilahue,2020-07-28,0.06857496245251347
9104,curarrehue,2020-07-28,NA
7103,curepto,2020-07-28,0.20634920634920634
7301,curico,2020-07-28,0.11402219695397124
10205,dalcahue,2020-07-28,NA
3202,diego de almagro,2020-07-28,NA
6105,donihue,2020-07-28,0.20771561771561772
13105,el bosque,2020-07-28,0.16496140460495815
16104,el carmen,2020-07-28,0.05286796536796537
13602,el monte,2020-07-28,0.1535525344193291
5604,el quisco,2020-07-28,0.03581777075215058
5605,el tabo,2020-07-28,0.10066852274811196
7104,empedrado,2020-07-28,NA
9204,ercilla,2020-07-28,0.17392328553042838
13106,estacion central,2020-07-28,0.13616102940628166
8104,florida,2020-07-28,0.15583464154892726
9105,freire,2020-07-28,0.05384615384615384
3303,freirina,2020-07-28,0.2904761904761905
10104,fresia,2020-07-28,0.09035409035409037
10105,frutillar,2020-07-28,0.05369495243689146
14202,futrono,2020-07-28,0
9106,galvarino,2020-07-28,NA
15202,general lagos,2020-07-28,NA
9107,gorbea,2020-07-28,0.005494505494505495
6106,graneros,2020-07-28,0.08927844529954644
5503,hijuelas,2020-07-28,0.28928571428571426
10403,hualaihue,2020-07-28,0.03571428571428571
7302,hualane,2020-07-28,0
8112,hualpen,2020-07-28,0.15181252908107828
8105,hualqui,2020-07-28,0.13282227032227031
1404,huara,2020-07-28,NA
3304,huasco,2020-07-28,0.032106782106782104
13107,huechuraba,2020-07-28,0.14009289759986804
4201,illapel,2020-07-28,0.2598477111618407
13108,independencia,2020-07-28,0.15039514122147174
1101,iquique,2020-07-28,0.2105036909985498
13603,isla de maipo,2020-07-28,0.09607691014260689
5201,isla de pascua,2020-07-28,NA
13109,la cisterna,2020-07-28,0.10527017591213407
5504,la cruz,2020-07-28,0.2567852782138496
6202,la estrella,2020-07-28,NA
13110,la florida,2020-07-28,0.12355772605122145
13111,la granja,2020-07-28,0.07040623934007736
4104,la higuera,2020-07-28,0.3120214752567694
5401,la ligua,2020-07-28,0.2088827838827839
13112,la pintana,2020-07-28,0.1456353644600091
13113,la reina,2020-07-28,0.06951344550584411
4101,la serena,2020-07-28,0.19596176200630588
14201,la union,2020-07-28,0.024891774891774892
14203,lago ranco,2020-07-28,0
8304,laja,2020-07-28,0.14332155939298796
13302,lampa,2020-07-28,0.17815309764602974
14103,lanco,2020-07-28,0
6107,las cabras,2020-07-28,0.18625850340136055
13114,las condes,2020-07-28,0.09553711285795469
9108,lautaro,2020-07-28,0.050053105808919765
8201,lebu,2020-07-28,0.018494897959183673
7303,licanten,2020-07-28,0.019392372333548805
5802,limache,2020-07-28,0.13248259007678595
7401,linares,2020-07-28,0.11649709519252872
6203,litueche,2020-07-28,0.07671957671957672
5703,llaillay,2020-07-28,0.15698862540967803
10107,llanquihue,2020-07-28,0.09587980568030156
13115,lo barnechea,2020-07-28,0.10612384599402695
13116,lo espejo,2020-07-28,0.08007094716215703
13117,lo prado,2020-07-28,0.10982597869510081
6304,lolol,2020-07-28,NA
9109,loncoche,2020-07-28,NA
7403,longavi,2020-07-28,0.10775771847200419
9205,lonquimay,2020-07-28,NA
8206,los alamos,2020-07-28,0.05297876726448155
5301,los andes,2020-07-28,0.12198059686500534
8301,los angeles,2020-07-28,0.10813259172871625
14104,los lagos,2020-07-28,3.96508223080413e-18
10106,los muermos,2020-07-28,0.11578387393604785
9206,los sauces,2020-07-28,0.24166118060127276
4203,los vilos,2020-07-28,0.25706521739130433
8106,lota,2020-07-28,0.12992272388371412
9207,lumaco,2020-07-28,NA
6108,machali,2020-07-28,0.11386361450852364
13118,macul,2020-07-28,0.12249106571126984
14105,mafil,2020-07-28,0.15476190476190477
13119,maipu,2020-07-28,0.14781306860459564
6109,malloa,2020-07-28,0.2289795918367347
6204,marchihue,2020-07-28,NA
2302,maria elena,2020-07-28,0.1838632866170554
13504,maria pinto,2020-07-28,0.10208017798314295
14106,mariquina,2020-07-28,0.011904761904761904
7105,maule,2020-07-28,0.12034864261242617
10108,maullin,2020-07-28,0.16245837674409103
2102,mejillones,2020-07-28,0.18067870826491517
9110,melipeuco,2020-07-28,NA
13501,melipilla,2020-07-28,0.12775317379820408
7304,molina,2020-07-28,0.0815755032877405
4303,monte patria,2020-07-28,0.03607503607503607
6110,mostazal,2020-07-28,0.14955982392957184
8305,mulchen,2020-07-28,0.04554486231504865
8306,nacimiento,2020-07-28,0.09928266178266178
6305,nancagua,2020-07-28,0.06207482993197279
12401,natales,2020-07-28,0.0018552875695732839
6205,navidad,2020-07-28,NA
8307,negrete,2020-07-28,NA
